"REF_DATE","GEO","DGUID","Sex","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021","Saskatchewan","2016A000247","Both sexes","41 years","Persons","249","units","0","v469344","9.1.51","16114","","","","0"
"2020","Saskatchewan","2016A000247","Both sexes","42 years","Persons","249","units","0","v469347","9.1.52","15198","","","","0"
"2021","Saskatchewan","2016A000247","Both sexes","42 years","Persons","249","units","0","v469347","9.1.52","15643","","","","0"
"2020","Saskatchewan","2016A000247","Both sexes","43 years","Persons","249","units","0","v469350","9.1.53","14760","","","","0"
"2021","Saskatchewan","2016A000247","Both sexes","43 years","Persons","249","units","0","v469350","9.1.53","15104","","","","0"
"2020","Saskatchewan","2016A000247","Both sexes","44 years","Persons","249","units","0","v469353","9.1.54","14181","","","","0"
"2021","Saskatchewan","2016A000247","Both sexes","44 years","Persons","249","units","0","v469353","9.1.54","14671","","","","0"
"2020","Saskatchewan","2016A000247","Both sexes","45 years","Persons","249","units","0","v469359","9.1.56","13762","","","","0"
"2021","Saskatchewan","2016A000247","Both sexes","45 years","Persons","249","units","0","v469359","9.1.56","14124","","","","0"
"2020","Saskatchewan","2016A000247","Both sexes","46 years","Persons","249","units","0","v469362","9.1.57","13455","","","","0"
"2021","Saskatchewan","2016A000247","Both sexes","46 years","Persons","249","units","0","v469362","9.1.57","13717","","","","0"
"2020","Saskatchewan","2016A000247","Both sexes","47 years","Persons","249","units","0","v469365","9.1.58","13458","","","","0"
"2021","Saskatchewan","2016A000247","Both sexes","47 years","Persons","249","units","0","v469365","9.1.58","13414","","","","0"
"2020","Saskatchewan","2016A000247","Both sexes","48 years","Persons","249","units","0","v469368","9.1.59","13309","","","","0"
"2021","Saskatchewan","2016A000247","Both sexes","48 years","Persons","249","units","0","v469368","9.1.59","13460","","","","0"
"2020","Saskatchewan","2016A000247","Both sexes","49 years","Persons","249","units","0","v469374","9.1.60","13416","","","","0"
"2021","Saskatchewan","2016A000247","Both sexes","49 years","Persons","249","units","0","v469374","9.1.60","13286","","","","0"
"2020","Saskatchewan","2016A000247","Both sexes","50 years","Persons","249","units","0","v469380","9.1.62","13283","","","","0"
"2021","Saskatchewan","2016A000247","Both sexes","50 years","Persons","249","units","0","v469380","9.1.62","13360","","","","0"
"2020","Saskatchewan","2016A000247","Both sexes","51 years","Persons","249","units","0","v469383","9.1.63","13237","","","","0"
"2021","Saskatchewan","2016A000247","Both sexes","51 years","Persons","249","units","0","v469383","9.1.63","13198","","","","0"
"2020","Saskatchewan","2016A000247","Both sexes","52 years","Persons","249","units","0","v469386","9.1.64","12760","","","","0"
"2021","Saskatchewan","2016A000247","Both sexes","52 years","Persons","249","units","0","v469386","9.1.64","13130","","","","0"
"2020","Saskatchewan","2016A000247","Both sexes","53 years","Persons","249","units","0","v469389","9.1.65","12842","","","","0"
"2021","Saskatchewan","2016A000247","Both sexes","53 years","Persons","249","units","0","v469389","9.1.65","12624","","","","0"
"2020","Saskatchewan","2016A000247","Both sexes","54 years","Persons","249","units","0","v469392","9.1.66","13628","","","","0"
"2021","Saskatchewan","2016A000247","Both sexes","54 years","Persons","249","units","0","v469392","9.1.66","12727","","","","0"
"2020","Saskatchewan","2016A000247","Both sexes","55 years","Persons","249","units","0","v469398","9.1.68","14691","","","","0"
"2021","Saskatchewan","2016A000247","Both sexes","55 years","Persons","249","units","0","v469398","9.1.68","13517","","","","0"
"2020","Saskatchewan","2016A000247","Both sexes","56 years","Persons","249","units","0","v469401","9.1.69","15475","","","","0"
"2021","Saskatchewan","2016A000247","Both sexes","56 years","Persons","249","units","0","v469401","9.1.69","14575","","","","0"
"2020","Saskatchewan","2016A000247","Both sexes","57 years","Persons","249","units","0","v469407","9.1.70","15969","","","","0"
"2021","Saskatchewan","2016A000247","Both sexes","57 years","Persons","249","units","0","v469407","9.1.70","15381","","","","0"
"2020","Saskatchewan","2016A000247","Both sexes","58 years","Persons","249","units","0","v469410","9.1.71","15451","","","","0"
"2021","Saskatchewan","2016A000247","Both sexes","58 years","Persons","249","units","0","v469410","9.1.71","15870","","","","0"
"2020","Saskatchewan","2016A000247","Both sexes","59 years","Persons","249","units","0","v469413","9.1.72","15545","","","","0"
"2021","Saskatchewan","2016A000247","Both sexes","59 years","Persons","249","units","0","v469413","9.1.72","15339","","","","0"
"2020","Saskatchewan","2016A000247","Both sexes","60 years","Persons","249","units","0","v469419","9.1.74","15517","","","","0"
"2021","Saskatchewan","2016A000247","Both sexes","60 years","Persons","249","units","0","v469419","9.1.74","15416","","","","0"
"2020","Saskatchewan","2016A000247","Both sexes","61 years","Persons","249","units","0","v469422","9.1.75","15150","","","","0"
"2021","Saskatchewan","2016A000247","Both sexes","61 years","Persons","249","units","0","v469422","9.1.75","15366","","","","0"
"2020","Saskatchewan","2016A000247","Both sexes","62 years","Persons","249","units","0","v469425","9.1.76","14812","","","","0"
"2021","Saskatchewan","2016A000247","Both sexes","62 years","Persons","249","units","0","v469425","9.1.76","14983","","","","0"
"2020","Saskatchewan","2016A000247","Both sexes","63 years","Persons","249","units","0","v469428","9.1.77","14480","","","","0"
"2021","Saskatchewan","2016A000247","Both sexes","63 years","Persons","249","units","0","v469428","9.1.77","14640","","","","0"
"2020","Saskatchewan","2016A000247","Both sexes","64 years","Persons","249","units","0","v469431","9.1.78","14302","","","","0"
"2021","Saskatchewan","2016A000247","Both sexes","64 years","Persons","249","units","0","v469431","9.1.78","14314","","","","0"
"2020","Saskatchewan","2016A000247","Both sexes","65 years","Persons","249","units","0","v469440","9.1.80","14178","","","","0"
"2021","Saskatchewan","2016A000247","Both sexes","65 years","Persons","249","units","0","v469440","9.1.80","14110","","","","0"
"2020","Saskatchewan","2016A000247","Both sexes","66 years","Persons","249","units","0","v469443","9.1.81","13364","","","","0"
"2021","Saskatchewan","2016A000247","Both sexes","66 years","Persons","249","units","0","v469443","9.1.81","14006","","","","0"
"2020","Saskatchewan","2016A000247","Both sexes","67 years","Persons","249","units","0","v469446","9.1.82","12322","","","","0"
"2021","Saskatchewan","2016A000247","Both sexes","67 years","Persons","249","units","0","v469446","9.1.82","13192","","","","0"
"2020","Saskatchewan","2016A000247","Both sexes","68 years","Persons","249","units","0","v469449","9.1.83","11502","","","","0"
"2021","Saskatchewan","2016A000247","Both sexes","68 years","Persons","249","units","0","v469449","9.1.83","12161","","","","0"
"2020","Saskatchewan","2016A000247","Both sexes","69 years","Persons","249","units","0","v469452","9.1.84","10813","","","","0"
"2021","Saskatchewan","2016A000247","Both sexes","69 years","Persons","249","units","0","v469452","9.1.84","11320","","","","0"
"2020","Saskatchewan","2016A000247","Both sexes","70 years","Persons","249","units","0","v28594515","9.1.106","10366","","","","0"
"2021","Saskatchewan","2016A000247","Both sexes","70 years","Persons","249","units","0","v28594515","9.1.106","10636","","","","0"
"2020","Saskatchewan","2016A000247","Both sexes","71 years","Persons","249","units","0","v28594516","9.1.107","9805","","","","0"
"2021","Saskatchewan","2016A000247","Both sexes","71 years","Persons","249","units","0","v28594516","9.1.107","10182","","","","0"
"2020","Saskatchewan","2016A000247","Both sexes","72 years","Persons","249","units","0","v28594517","9.1.108","9443","","","","0"
"2021","Saskatchewan","2016A000247","Both sexes","72 years","Persons","249","units","0","v28594517","9.1.108","9613","","","","0"
"2020","Saskatchewan","2016A000247","Both sexes","73 years","Persons","249","units","0","v28594518","9.1.109","9206","","","","0"
"2021","Saskatchewan","2016A000247","Both sexes","73 years","Persons","249","units","0","v28594518","9.1.109","9242","","","","0"
"2020","Saskatchewan","2016A000247","Both sexes","74 years","Persons","249","units","0","v28594519","9.1.110","7765","","","","0"
"2021","Saskatchewan","2016A000247","Both sexes","74 years","Persons","249","units","0","v28594519","9.1.110","8997","","","","0"
"2020","Saskatchewan","2016A000247","Both sexes","75 years","Persons","249","units","0","v28594520","9.1.111","7170","","","","0"
"2021","Saskatchewan","2016A000247","Both sexes","75 years","Persons","249","units","0","v28594520","9.1.111","7583","","","","0"
"2020","Saskatchewan","2016A000247","Both sexes","76 years","Persons","249","units","0","v28594521","9.1.112","6676","","","","0"
"2021","Saskatchewan","2016A000247","Both sexes","76 years","Persons","249","units","0","v28594521","9.1.112","6970","","","","0"
"2020","Saskatchewan","2016A000247","Both sexes","77 years","Persons","249","units","0","v28594522","9.1.113","6496","","","","0"
"2021","Saskatchewan","2016A000247","Both sexes","77 years","Persons","249","units","0","v28594522","9.1.113","6478","","","","0"
"2020","Saskatchewan","2016A000247","Both sexes","78 years","Persons","249","units","0","v28594523","9.1.114","5910","","","","0"
"2021","Saskatchewan","2016A000247","Both sexes","78 years","Persons","249","units","0","v28594523","9.1.114","6295","","","","0"
"2020","Saskatchewan","2016A000247","Both sexes","79 years","Persons","249","units","0","v28594524","9.1.115","5727","","","","0"
"2021","Saskatchewan","2016A000247","Both sexes","79 years","Persons","249","units","0","v28594524","9.1.115","5700","","","","0"
"2020","Saskatchewan","2016A000247","Both sexes","80 years","Persons","249","units","0","v28594525","9.1.116","5222","","","","0"
"2021","Saskatchewan","2016A000247","Both sexes","80 years","Persons","249","units","0","v28594525","9.1.116","5488","","","","0"
"2020","Saskatchewan","2016A000247","Both sexes","81 years","Persons","249","units","0","v28594526","9.1.117","4825","","","","0"
"2021","Saskatchewan","2016A000247","Both sexes","81 years","Persons","249","units","0","v28594526","9.1.117","4961","","","","0"
"2020","Saskatchewan","2016A000247","Both sexes","82 years","Persons","249","units","0","v28594527","9.1.118","4630","","","","0"
"2021","Saskatchewan","2016A000247","Both sexes","82 years","Persons","249","units","0","v28594527","9.1.118","4558","","","","0"
"2020","Saskatchewan","2016A000247","Both sexes","83 years","Persons","249","units","0","v28594528","9.1.119","4166","","","","0"
"2021","Saskatchewan","2016A000247","Both sexes","83 years","Persons","249","units","0","v28594528","9.1.119","4368","","","","0"
"2020","Saskatchewan","2016A000247","Both sexes","84 years","Persons","249","units","0","v28594529","9.1.120","3965","","","","0"
"2021","Saskatchewan","2016A000247","Both sexes","84 years","Persons","249","units","0","v28594529","9.1.120","3894","","","","0"
"2020","Saskatchewan","2016A000247","Both sexes","85 years","Persons","249","units","0","v28594530","9.1.121","3674","","","","0"
"2021","Saskatchewan","2016A000247","Both sexes","85 years","Persons","249","units","0","v28594530","9.1.121","3707","","","","0"
"2020","Saskatchewan","2016A000247","Both sexes","86 years","Persons","249","units","0","v28594531","9.1.122","3539","","","","0"
"2021","Saskatchewan","2016A000247","Both sexes","86 years","Persons","249","units","0","v28594531","9.1.122","3363","","","","0"
"2020","Saskatchewan","2016A000247","Both sexes","87 years","Persons","249","units","0","v28594532","9.1.123","3168","","","","0"
"2021","Saskatchewan","2016A000247","Both sexes","87 years","Persons","249","units","0","v28594532","9.1.123","3193","","","","0"
"2020","Saskatchewan","2016A000247","Both sexes","88 years","Persons","249","units","0","v28594533","9.1.124","2917","","","","0"
"2021","Saskatchewan","2016A000247","Both sexes","88 years","Persons","249","units","0","v28594533","9.1.124","2834","","","","0"
"2020","Saskatchewan","2016A000247","Both sexes","89 years","Persons","249","units","0","v28594534","9.1.125","2623","","","","0"
"2021","Saskatchewan","2016A000247","Both sexes","89 years","Persons","249","units","0","v28594534","9.1.125","2572","","","","0"
"2020","Saskatchewan","2016A000247","Both sexes","90 years","Persons","249","units","0","v31226837","9.1.127","2409","","","","0"
"2021","Saskatchewan","2016A000247","Both sexes","90 years","Persons","249","units","0","v31226837","9.1.127","2266","","","","0"
"2020","Saskatchewan","2016A000247","Both sexes","91 years","Persons","249","units","0","v31226838","9.1.128","1950","","","","0"
"2021","Saskatchewan","2016A000247","Both sexes","91 years","Persons","249","units","0","v31226838","9.1.128","2033","","","","0"
"2020","Saskatchewan","2016A000247","Both sexes","92 years","Persons","249","units","0","v31226839","9.1.129","1746","","","","0"
"2021","Saskatchewan","2016A000247","Both sexes","92 years","Persons","249","units","0","v31226839","9.1.129","1598","","","","0"
"2020","Saskatchewan","2016A000247","Both sexes","93 years","Persons","249","units","0","v31226840","9.1.130","1353","","","","0"
"2021","Saskatchewan","2016A000247","Both sexes","93 years","Persons","249","units","0","v31226840","9.1.130","1408","","","","0"
"2020","Saskatchewan","2016A000247","Both sexes","94 years","Persons","249","units","0","v31226841","9.1.131","1112","","","","0"
"2021","Saskatchewan","2016A000247","Both sexes","94 years","Persons","249","units","0","v31226841","9.1.131","1073","","","","0"
"2020","Saskatchewan","2016A000247","Both sexes","95 years","Persons","249","units","0","v31226843","9.1.133","867","","","","0"
